Latitude,Longitude,Heading
17.595562,78.124504,359.0
17.595562,78.124504,2.0
17.595573,78.124504,357.0
17.595573,78.124504,356.0
17.595585,78.124504,0.0
17.595585,78.124504,358.0
17.595594,78.124504,1.0
17.595594,78.124504,357.0
17.595604,78.124512,357.0
17.595604,78.124512,355.0
17.595612,78.124512,356.0
17.595612,78.124512,355.0
17.595623,78.124512,357.0
17.595623,78.124512,1.0
17.595633,78.124512,357.0
17.595633,78.124512,358.0
17.595644,78.124519,354.0
17.595644,78.124519,353.0
17.595655,78.124519,356.0
17.595655,78.124519,2.0
17.595667,78.124519,2.0
17.595667,78.124519,1.0
17.595678,78.124519,6.0
17.595678,78.124519,9.0
17.595688,78.124527,5.0
17.595688,78.124527,4.0
17.595699,78.124527,14.0
17.595699,78.124527,10.0
17.595699,78.124527,15.0
17.595699,78.124527,11.0
17.595699,78.124527,5.0
17.595699,78.124527,1.0
17.595732,78.124527,2.0
17.595732,78.124527,3.0
17.595741,78.124535,6.0
17.595741,78.124535,7.0
17.595751,78.124535,356.0
17.595751,78.124535,356.0
17.595751,78.124535,353.0
17.595751,78.124535,353.0
17.595772,78.12455,351.0
17.595772,78.12455,351.0
17.595783,78.12455,352.0
17.595783,78.12455,350.0
17.595793,78.12455,354.0
17.595793,78.12455,353.0
17.595804,78.124557,0.0
17.595804,78.124557,357.0
17.595812,78.124565,357.0
17.595812,78.124565,357.0
17.595823,78.124565,359.0
17.595823,78.124565,0.0
17.595835,78.124573,359.0
17.595835,78.124573,0.0
17.595844,78.124573,359.0
17.595844,78.124573,2.0
17.595844,78.124573,0.0
17.595863,78.124588,1.0
17.595863,78.124588,3.0
17.595873,78.124588,12.0
17.595873,78.124588,13.0
17.595873,78.124588,13.0
17.595896,78.124596,12.0
17.595896,78.124596,8.0
17.595907,78.124603,6.0
17.595907,78.124603,5.0
17.595919,78.124603,4.0
17.595919,78.124603,3.0
17.595919,78.124603,3.0
17.595919,78.124603,5.0
17.595919,78.124603,5.0
17.595919,78.124603,5.0
17.595919,78.124603,3.0
17.595966,78.124611,0.0
17.595966,78.124611,3.0
17.595976,78.124619,6.0
17.595976,78.124619,8.0
17.595976,78.124619,16.0
17.595976,78.124619,18.0
17.595976,78.124619,14.0
17.595976,78.124619,17.0
17.596012,78.124626,11.0
17.596012,78.124626,12.0
17.596018,78.124649,12.0
17.596018,78.124649,10.0
17.596029,78.124649,9.0
17.596029,78.124649,7.0
17.596043,78.124649,10.0
17.596043,78.124649,8.0
17.596054,78.124649,11.0
17.596054,78.124649,12.0
17.596064,78.124657,14.0
17.596064,78.124657,13.0
17.596064,78.124657,7.0
17.596087,78.124664,359.0
17.596087,78.124664,0.0
17.596096,78.124664,4.0
17.596096,78.124664,5.0
17.596107,78.124664,357.0
17.596107,78.124664,358.0
17.596121,78.124664,0.0
17.596121,78.124664,358.0
17.596132,78.124664,358.0
17.596132,78.124664,358.0
17.596132,78.124664,359.0
17.596132,78.124664,357.0
17.596155,78.124672,352.0
17.596155,78.124672,348.0
17.596167,78.124664,353.0
17.596167,78.124664,350.0
17.59618,78.124664,353.0
17.59618,78.124664,351.0
17.596191,78.124657,353.0
17.596191,78.124657,353.0
17.596203,78.124657,351.0
17.596203,78.124657,352.0
17.596216,78.124657,353.0
17.596216,78.124657,355.0
17.596228,78.124649,354.0
17.596228,78.124649,353.0
17.596239,78.124649,351.0
17.596239,78.124649,352.0
17.596251,78.124649,355.0
17.596251,78.124649,356.0
17.596251,78.124649,358.0
17.596251,78.124649,356.0
17.596251,78.124649,354.0
17.596251,78.124649,357.0
17.596273,78.124641,357.0
17.596275,78.124641,359.0
17.596275,78.124641,0.0
17.596275,78.124641,357.0
17.596277,78.124641,357.0
17.596277,78.124641,357.0
17.596277,78.124641,357.0
17.596277,78.124641,357.0
17.596277,78.124641,358.0
17.596279,78.124641,358.0
17.596279,78.124641,358.0
17.596279,78.124641,0.0
17.596279,78.124641,359.0
17.596281,78.124634,359.0
17.596281,78.124634,358.0
17.596281,78.124634,359.0
17.596281,78.124634,0.0
17.596279,78.124626,311.0
17.596279,78.124626,276.0
17.596279,78.124619,238.0
17.596279,78.124619,240.0
17.596281,78.124611,243.0
17.596281,78.124611,243.0
17.596279,78.124596,245.0
17.596279,78.124596,245.0
17.596279,78.12458,250.0
17.596279,78.12458,248.0
17.596281,78.124573,253.0
17.596281,78.124573,253.0
17.596281,78.124565,258.0
17.596281,78.124565,257.0
17.596281,78.124565,256.0
17.596281,78.12455,254.0
17.596281,78.12455,255.0
17.596283,78.124542,256.0
17.596283,78.124542,260.0
17.596283,78.124542,254.0
17.596283,78.124542,256.0
17.596279,78.124512,255.0
17.596279,78.124512,259.0
17.596279,78.124504,255.0
17.596279,78.124504,255.0
17.596279,78.124489,257.0
17.596279,78.124489,257.0
17.596279,78.124481,257.0
17.596279,78.124481,257.0
17.596273,78.124474,263.0
17.596273,78.124474,256.0
17.596268,78.124466,257.0
17.596268,78.124466,259.0
17.596268,78.124466,262.0
17.596268,78.124466,268.0
17.596266,78.124451,265.0
17.596266,78.124451,271.0
17.596266,78.124451,264.0
17.596266,78.124451,267.0
17.59626,78.124428,252.0
17.59626,78.124428,234.0
17.596256,78.124428,188.0
17.596256,78.124428,185.0
17.596249,78.124428,184.0
17.596249,78.124428,290.0
17.596243,78.124428,107.0
17.596243,78.124428,181.0
17.596237,78.124428,183.0
17.596237,78.124428,186.0
17.596205,78.124413,179.0
17.596205,78.124413,181.0
17.596155,78.124397,174.0
17.596155,78.124397,174.0
17.596155,78.124397,175.0
17.596083,78.124367,188.0
17.596083,78.124367,207.0
17.596077,78.124367,262.0
17.596077,78.124367,276.0
17.596069,78.124359,281.0
17.596069,78.124359,277.0
17.596066,78.124352,276.0
17.596066,78.124352,275.0
17.596066,78.124352,263.0
17.59606,78.124329,253.0
17.59606,78.124329,253.0
17.596067,78.124329,255.0
17.596067,78.124329,247.0
17.596077,78.124329,211.0
17.596077,78.124329,201.0
17.596088,78.124336,181.0
17.596088,78.124336,183.0
17.596085,78.124336,188.0
17.596085,78.124336,193.0
17.596092,78.124336,196.0
17.596092,78.124336,196.0
17.596083,78.124336,198.0
17.596083,78.124336,197.0
17.596083,78.124336,200.0
17.596083,78.124336,200.0
17.596079,78.124336,204.0
17.596079,78.124336,204.0
17.596077,78.124336,200.0
17.596077,78.124336,200.0
17.596077,78.124336,198.0
17.596077,78.124336,199.0
17.596083,78.124336,199.0
17.596083,78.124336,200.0
17.596081,78.124336,199.0
17.596081,78.124336,200.0
17.596085,78.124336,199.0
17.596085,78.124336,197.0
17.596092,78.124336,200.0
17.596092,78.124336,198.0
17.59609,78.124344,199.0
17.59609,78.124344,200.0
17.596085,78.124336,199.0
17.596085,78.124336,201.0
17.596081,78.124336,195.0
17.596081,78.124336,197.0
17.596073,78.124336,198.0
17.596073,78.124336,197.0
17.596073,78.124336,200.0
17.596073,78.124336,197.0
17.59606,78.124336,194.0
17.59606,78.124336,290.0
17.596056,78.124336,133.0
17.596056,78.124336,126.0
17.596054,78.124344,112.0
17.596052,78.124344,110.0
17.596052,78.124344,108.0
17.59605,78.124352,107.0
17.59605,78.124352,102.0
17.59605,78.124352,103.0
17.596052,78.124359,104.0
17.596052,78.124359,105.0
17.596052,78.124359,112.0
17.596052,78.124359,113.0
17.59605,78.124359,113.0
17.59605,78.124359,113.0
17.596052,78.124374,115.0
17.596052,78.124374,114.0
17.59605,78.124382,102.0
17.59605,78.124382,106.0
17.596052,78.124382,120.0
17.596052,78.124382,119.0
17.596056,78.124352,156.0
17.596056,78.124352,175.0
17.596052,78.124352,193.0
17.596052,78.124352,192.0
17.596052,78.124352,192.0
17.596052,78.124352,186.0
17.596025,78.124367,191.0
17.596025,78.124367,195.0
17.596025,78.124367,198.0
17.596025,78.124367,199.0
17.596025,78.124367,197.0
17.595999,78.124367,196.0
17.595993,78.124367,194.0
17.595993,78.124367,191.0
17.595987,78.124359,195.0
17.595987,78.124359,195.0
17.595974,78.124359,194.0
17.595974,78.124359,192.0
17.595953,78.124359,193.0
17.595953,78.124359,194.0
17.59594,78.124344,184.0
17.59594,78.124344,185.0
17.595932,78.124329,181.0
17.595932,78.124329,177.0
17.595922,78.124313,171.0
17.595922,78.124313,167.0
17.595911,78.124298,168.0
17.595911,78.124298,166.0
17.595898,78.124283,163.0
17.595898,78.124283,163.0
17.59589,78.124275,163.0
17.59589,78.124275,167.0
17.595879,78.124268,167.0
17.595879,78.124268,172.0
17.595869,78.12426,101.0
17.595869,78.12426,198.0
17.595869,78.12426,251.0
17.595869,78.12426,247.0
17.595869,78.124252,254.0
17.595867,78.124245,251.0
17.595867,78.124245,253.0
17.595869,78.124245,252.0
17.595869,78.124245,253.0
17.595871,78.124229,256.0
17.595871,78.124229,255.0
17.595873,78.124229,259.0
17.595873,78.124229,254.0
17.595875,78.124222,259.0
17.595875,78.124222,258.0
17.595875,78.124214,260.0
17.595873,78.124214,255.0
17.595873,78.124214,257.0
17.595871,78.124199,276.0
17.595871,78.124199,283.0
17.595871,78.124199,314.0
17.595871,78.124199,311.0
17.595871,78.124199,307.0
17.595871,78.124199,298.0
17.595871,78.124199,291.0
17.595871,78.124199,288.0
17.595871,78.124199,281.0
17.595871,78.124199,281.0
17.595871,78.124199,283.0
17.595871,78.124199,283.0
17.595871,78.124199,283.0
17.595888,78.124176,282.0
17.595888,78.124176,278.0
17.595911,78.124176,293.0
17.595911,78.124176,146.0
17.595911,78.124176,146.0
17.595911,78.124176,146.0
17.595911,78.124176,136.0
17.595911,78.124176,131.0
17.595911,78.124176,130.0
17.595911,78.124176,106.0
17.595911,78.124176,99.0
17.595911,78.124176,98.0
17.595911,78.124176,97.0
17.595924,78.124199,99.0
17.595924,78.124199,100.0
17.595905,78.124229,90.0
17.595905,78.124229,92.0
17.5959,78.124252,98.0
17.5959,78.124252,106.0
17.595892,78.124268,106.0
17.595892,78.124268,107.0
17.595888,78.124268,100.0
17.595888,78.124268,98.0
17.595898,78.124237,101.0
17.595898,78.124237,102.0
17.595892,78.124222,104.0
17.595892,78.124222,98.0
17.595873,78.124237,103.0
17.595873,78.124237,98.0
17.595873,78.124207,96.0
17.595873,78.124207,97.0
17.595863,78.124199,85.0
17.595863,78.124199,85.0
17.595869,78.124176,81.0
17.595869,78.124176,84.0
17.595877,78.12413,73.0
17.595877,78.12413,71.0
17.595882,78.1241,84.0
17.595882,78.1241,91.0
17.595882,78.1241,88.0
17.595879,78.124161,90.0
17.595879,78.124161,88.0
17.595894,78.124207,86.0
17.595894,78.124207,91.0
17.5959,78.124207,165.0
17.5959,78.124207,195.0
17.5959,78.124207,243.0
17.5959,78.124207,245.0
17.5959,78.124207,245.0
17.5959,78.124207,244.0
17.5959,78.124207,242.0
17.5959,78.124207,239.0
17.5959,78.124207,240.0
17.5959,78.124207,248.0
17.5959,78.124207,253.0
17.5959,78.124207,255.0
17.5959,78.124207,259.0
17.5959,78.124207,261.0
17.5959,78.124207,262.0
17.5959,78.124207,262.0
17.5959,78.124207,263.0
17.5959,78.124207,262.0
17.5959,78.124207,263.0
17.5959,78.124207,240.0
17.5959,78.124207,221.0
17.5959,78.124207,184.0
17.595934,78.124245,176.0
17.595934,78.124245,174.0
17.595898,78.124222,174.0
17.595898,78.124222,174.0
17.595863,78.124214,173.0
17.595863,78.124214,173.0
17.595835,78.124199,170.0
17.595835,78.124199,173.0
17.595816,78.124191,172.0
17.595816,78.124191,176.0
17.595798,78.124199,173.0
17.595798,78.124199,176.0
17.595798,78.124199,175.0
17.595758,78.124184,176.0
17.595758,78.124184,174.0
17.595745,78.124191,179.0
17.595745,78.124191,178.0
17.595745,78.124191,176.0
17.595737,78.124207,324.0
17.595737,78.124207,182.0
17.595737,78.124207,183.0
17.59573,78.124176,176.0
17.59573,78.124176,177.0
17.595722,78.124168,172.0
17.595722,78.124168,174.0
17.595707,78.124153,167.0
17.595707,78.124153,167.0
17.595707,78.124153,155.0
17.595699,78.124176,156.0
17.595699,78.124176,155.0
17.595694,78.124161,220.0
17.595694,78.124161,197.0
17.595694,78.124161,253.0
17.595684,78.124153,252.0
17.595684,78.124153,248.0
17.595676,78.124176,236.0
17.595676,78.124176,234.0
17.595684,78.124207,240.0
17.595684,78.124207,228.0
17.59568,78.124283,69.0
17.59568,78.124283,171.0
17.595675,78.124344,176.0
17.595669,78.124374,176.0
17.595669,78.124374,175.0
17.595663,78.124397,172.0
17.595663,78.124397,175.0
17.595657,78.124405,173.0
17.595657,78.124405,174.0
17.595655,78.12442,172.0
17.595655,78.12442,175.0
17.595646,78.124397,171.0
17.595646,78.124397,173.0
17.595636,78.124382,170.0
17.595636,78.124382,169.0
17.595636,78.124382,176.0
17.595631,78.124405,183.0
17.595631,78.124405,36.0
17.595621,78.124413,181.0
17.595621,78.124413,178.0
17.595617,78.124496,183.0
17.595617,78.124496,183.0
17.595627,78.124504,183.0
17.595627,78.124504,184.0
17.595631,78.124496,188.0
17.595631,78.124496,187.0
17.595634,78.124489,182.0
17.595634,78.124489,184.0
17.595621,78.124489,289.0
17.595621,78.124489,179.0
17.595621,78.124489,174.0
17.595621,78.124489,174.0
17.595615,78.124481,173.0
17.595615,78.124481,173.0
17.59561,78.124466,175.0
17.59561,78.124466,172.0
17.595613,78.124489,175.0
17.595613,78.124489,173.0
17.595602,78.124489,174.0
17.595602,78.124489,173.0
17.5956,78.124496,174.0
17.5956,78.124496,175.0
17.595589,78.124504,174.0
17.595577,78.124504,174.0
17.595577,78.124504,175.0
17.595558,78.124489,174.0
17.595558,78.124489,176.0
17.595549,78.124504,168.0
17.595549,78.124504,169.0
17.595531,78.124489,165.0
17.595531,78.124489,164.0
17.595516,78.124474,170.0
17.595516,78.124474,167.0
17.595516,78.124474,171.0
17.595516,78.124474,171.0
17.595484,78.124451,174.0
17.595484,78.124451,171.0
17.59547,78.124451,173.0
17.59547,78.124451,174.0
17.595457,78.124443,178.0
17.595457,78.124443,177.0
17.59544,78.124435,171.0
17.59544,78.124435,172.0
17.595423,78.124405,171.0
17.595423,78.124405,172.0
17.595423,78.124405,170.0
17.595407,78.12439,173.0
17.595404,78.124374,189.0
17.595404,78.124374,196.0
17.595398,78.124374,185.0
17.595387,78.124367,166.0
17.595377,78.124359,169.0
17.595377,78.124359,165.0
17.595364,78.124359,164.0
17.595364,78.124359,162.0
17.595354,78.124352,160.0
17.595354,78.124352,158.0
17.595343,78.124344,157.0
17.595343,78.124344,159.0
17.595333,78.124336,157.0
17.595333,78.124336,159.0
17.595322,78.124329,254.0
17.595322,78.124329,206.0
17.595322,78.124329,223.0
17.595312,78.124329,213.0
17.595312,78.124329,206.0
17.595312,78.124329,200.0
17.595308,78.124329,200.0
17.595308,78.124329,201.0
17.595308,78.124329,202.0
17.595308,78.124329,202.0
17.595308,78.124329,201.0
17.595308,78.124321,200.0
17.595308,78.124321,203.0
17.595306,78.124321,207.0
17.595306,78.124321,205.0
17.595306,78.124321,226.0
17.595308,78.124321,32.0
17.595308,78.124321,150.0
17.595303,78.124306,140.0
17.595303,78.124306,147.0
17.595293,78.124298,169.0
17.595293,78.124298,171.0
17.595282,78.124298,107.0
17.595282,78.124298,36.0
17.595272,78.12429,179.0
17.595272,78.12429,179.0
17.595263,78.12429,174.0
17.595263,78.12429,177.0
17.595257,78.124283,171.0
17.595257,78.124283,172.0
17.595249,78.124283,171.0
17.595249,78.124283,173.0
17.59524,78.124283,170.0
17.59524,78.124283,171.0
17.595234,78.12429,176.0
17.595234,78.12429,171.0
17.595222,78.12429,177.0
17.595222,78.12429,174.0
17.595219,78.124283,175.0
17.595219,78.124283,175.0
17.595209,78.124275,181.0
17.595209,78.124275,180.0
17.595201,78.124283,174.0
17.595201,78.124283,171.0
17.595188,78.124283,172.0
17.595188,78.124283,174.0
17.595182,78.124275,171.0
17.595182,78.124275,174.0
17.595182,78.124275,179.0
17.59516,78.124275,175.0
17.59516,78.124275,177.0
17.59516,78.124275,174.0
17.59514,78.12426,176.0
17.59514,78.12426,176.0
17.595133,78.12426,178.0
17.595133,78.12426,176.0
17.595123,78.12426,177.0
17.595112,78.124252,0.0
17.595112,78.124252,179.0
17.595108,78.124252,289.0
17.595108,78.124252,183.0
17.595108,78.124252,182.0
17.595108,78.124252,184.0
17.595112,78.124245,184.0
17.595112,78.124245,184.0
17.595102,78.12426,185.0
17.595102,78.12426,186.0
17.595102,78.12426,185.0
17.595102,78.12426,185.0
17.595102,78.12426,185.0
17.595121,78.124245,183.0
17.595121,78.124245,183.0
17.595119,78.124252,182.0
17.595119,78.124252,182.0
17.595119,78.124252,181.0
17.595114,78.12426,187.0
17.595114,78.12426,212.0
17.595116,78.12426,333.0
17.595116,78.12426,345.0
17.595121,78.124268,347.0
17.595121,78.124268,343.0
17.595127,78.12426,337.0
17.595127,78.12426,339.0
17.595133,78.12426,353.0
17.595133,78.12426,354.0
17.595133,78.12426,339.0
17.595146,78.12426,278.0
17.595146,78.12426,268.0
17.595144,78.124252,259.0
17.595144,78.124252,260.0
17.595137,78.124245,261.0
17.595137,78.124245,262.0
17.595133,78.124245,264.0
17.595133,78.124245,265.0
17.595125,78.124245,259.0
17.595125,78.124245,260.0
17.595116,78.124245,256.0
17.595116,78.124245,260.0
17.595116,78.124245,261.0
17.595116,78.124245,260.0
17.595097,78.124245,264.0
17.595097,78.124245,260.0
17.595097,78.124245,264.0
17.595087,78.124237,264.0
17.595087,78.124237,263.0
17.595085,78.124229,264.0
17.595085,78.124229,263.0
17.595076,78.124229,263.0
17.595076,78.124229,268.0
17.595064,78.124229,261.0
17.595064,78.124229,264.0
17.595055,78.124222,258.0
17.595055,78.124222,259.0
17.59506,78.124199,258.0
17.59506,78.124199,257.0
17.59506,78.124199,261.0
17.59507,78.124161,267.0
17.59507,78.124161,265.0
17.59507,78.124146,268.0
17.59507,78.124146,267.0
17.59507,78.12413,264.0
17.59507,78.12413,262.0
17.595068,78.124123,260.0
17.595068,78.124123,262.0
17.59507,78.124107,258.0
17.59507,78.124107,259.0
17.595072,78.1241,257.0
17.595072,78.1241,257.0
17.595072,78.124084,258.0
17.595072,78.124084,256.0
17.595074,78.124069,267.0
17.595074,78.124069,265.0
17.595074,78.124054,265.0
17.595074,78.124054,263.0
17.595074,78.124039,266.0
17.595074,78.124039,265.0
17.595074,78.124039,268.0
17.595074,78.124039,267.0
17.595074,78.124039,268.0
17.595076,78.124008,265.0
17.595076,78.124008,266.0
17.595076,78.124001,265.0
17.595076,78.124001,266.0
17.595076,78.123993,267.0
17.595076,78.123993,266.0
17.595076,78.123985,266.0
17.595076,78.123985,266.0
17.595079,78.123985,263.0
17.595079,78.123985,264.0
17.595081,78.123993,267.0
17.595081,78.123993,264.0
17.595083,78.124001,263.0
17.595083,78.124001,267.0
17.595083,78.124001,38.0
17.595083,78.124001,95.0
17.595083,78.124001,96.0
17.595079,78.124031,98.0
17.595079,78.124031,89.0
17.595081,78.124039,4.0
17.595081,78.124039,353.0
17.595087,78.124031,342.0
17.595087,78.124031,343.0
17.595093,78.124031,346.0
17.595093,78.124031,343.0
17.595104,78.124031,344.0
17.595104,78.124031,343.0
17.595112,78.124031,344.0
17.595112,78.124031,345.0
17.595119,78.124031,349.0
17.595119,78.124031,350.0
17.595129,78.124031,348.0
17.595129,78.124031,349.0
17.59514,78.124031,342.0
17.59514,78.124031,345.0
17.595148,78.124031,345.0
17.595148,78.124031,347.0
17.595154,78.124031,346.0
17.595154,78.124031,345.0
17.59516,78.124031,350.0
17.59516,78.124031,349.0
17.59516,78.124031,350.0
17.59516,78.124031,349.0
17.595181,78.124031,347.0
17.595181,78.124031,348.0
17.595181,78.124031,345.0
17.595196,78.124039,345.0
17.595196,78.124039,346.0
17.595203,78.124039,347.0
17.595203,78.124039,349.0
17.595215,78.124039,339.0
17.595215,78.124039,338.0
17.595215,78.124039,341.0
17.595215,78.124039,341.0
17.595224,78.124046,10.0
17.595224,78.124046,39.0
17.595226,78.124054,74.0
17.595226,78.124054,80.0
17.595222,78.124062,81.0
17.595222,78.124062,77.0
17.595217,78.124069,71.0
17.595217,78.124069,63.0
17.595217,78.124069,52.0
17.595211,78.124084,38.0
17.595211,78.124084,39.0
17.595207,78.124084,37.0
17.595207,78.124084,37.0
17.595207,78.124084,38.0
17.595203,78.124069,62.0
17.595203,78.124069,69.0
17.5952,78.124062,113.0
17.5952,78.124062,144.0
17.5952,78.124046,238.0
17.5952,78.124046,248.0
17.5952,78.124039,256.0
17.5952,78.124039,257.0
17.595201,78.124023,260.0
17.595201,78.124023,259.0
17.595201,78.124008,260.0
17.595201,78.124008,261.0
17.595201,78.124001,263.0
17.595201,78.124001,264.0
17.595201,78.123993,265.0
17.595201,78.123993,268.0
17.595201,78.123993,267.0
17.595207,78.123978,263.0
17.595207,78.123978,263.0
17.595207,78.123978,263.0
17.595207,78.123978,269.0
17.595209,78.123978,264.0
17.595209,78.123978,269.0
17.595213,78.12397,328.0
17.595213,78.12397,340.0
17.595217,78.123962,359.0
17.595221,78.123962,1.0
17.595221,78.123962,359.0
17.595226,78.123962,355.0
17.595226,78.123962,357.0
17.595234,78.123962,354.0
17.595234,78.123962,351.0
17.595242,78.123962,350.0
17.595242,78.123962,347.0
17.595253,78.123962,349.0
17.595253,78.123962,347.0
17.595259,78.123955,344.0
17.595259,78.123955,344.0
17.595266,78.123955,348.0
17.595266,78.123955,348.0
17.59527,78.123955,345.0
17.59527,78.123955,349.0
17.595276,78.123947,355.0
17.595276,78.123947,8.0
17.595278,78.123947,65.0
17.595278,78.123947,77.0
17.595285,78.123947,97.0
17.595285,78.123947,98.0
17.595289,78.123947,113.0
17.595301,78.123962,119.0
17.595301,78.123962,122.0
17.595314,78.123978,129.0
17.595314,78.123978,134.0
17.595322,78.123993,139.0
17.595322,78.123993,139.0
17.595324,78.124008,141.0
17.595324,78.124008,142.0
17.595324,78.124008,146.0
17.595316,78.124023,147.0
17.595316,78.124023,147.0
17.595316,78.124023,147.0
17.595308,78.124031,140.0
17.595308,78.124031,122.0
17.59531,78.124023,95.0
17.59531,78.124023,85.0
17.595312,78.124023,310.0
17.595312,78.124023,289.0
17.595316,78.124016,264.0
17.595316,78.124016,262.0
17.59532,78.124001,263.0
17.59532,78.124001,259.0
17.595322,78.123993,266.0
17.595322,78.123993,265.0
17.595322,78.123978,262.0
17.595322,78.123978,262.0
17.595324,78.12397,262.0
17.595324,78.12397,264.0
17.595325,78.123955,262.0
17.595325,78.123955,265.0
17.595324,78.123955,269.0
17.595324,78.123955,269.0
17.595324,78.123955,267.0
17.595329,78.123947,267.0
17.595329,78.123947,269.0
17.595335,78.123947,273.0
17.595335,78.123947,298.0
17.595335,78.123947,52.0
17.595335,78.123947,70.0
17.595335,78.123955,92.0
17.595335,78.123955,93.0
17.595335,78.123955,85.0
17.595335,78.123955,69.0
17.595341,78.123962,6.0
17.595341,78.123962,354.0
17.595352,78.123962,356.0
17.595352,78.123962,352.0
17.595364,78.123955,355.0
17.595364,78.123955,352.0
17.595373,78.123947,355.0
17.595373,78.123947,355.0
17.595381,78.123947,355.0
17.595381,78.123947,356.0
17.59539,78.123947,350.0
17.59539,78.123947,351.0
17.59539,78.123947,352.0
17.595407,78.123955,348.0
17.595407,78.123955,348.0
17.595407,78.123955,345.0
17.595428,78.123947,348.0
17.595428,78.123947,344.0
17.59544,78.123955,345.0
17.59544,78.123955,347.0
17.59544,78.123955,347.0
17.59544,78.123955,351.0
17.595451,78.12397,347.0
17.595451,78.12397,352.0
17.595461,78.123978,345.0
17.595461,78.123978,344.0
17.595472,78.123985,346.0
17.595472,78.123985,344.0
17.595482,78.123993,344.0
17.595482,78.123993,344.0
17.595482,78.123993,52.0
17.595493,78.123993,77.0
17.595493,78.123993,85.0
17.595493,78.124001,92.0
17.595493,78.124001,93.0
17.595493,78.124001,97.0
17.595493,78.124001,98.0
17.595497,78.124023,114.0
17.595497,78.124023,117.0
17.595501,78.124023,143.0
17.595495,78.124023,113.0
17.595495,78.124023,110.0
17.595495,78.124023,101.0
17.595497,78.124001,107.0
17.595497,78.124001,106.0
17.595499,78.123985,106.0
17.595499,78.123985,106.0
17.595495,78.12397,108.0
17.595495,78.12397,108.0
17.595488,78.123947,107.0
17.595488,78.123947,109.0
17.595488,78.123947,109.0
17.595482,78.123917,109.0
17.595482,78.123917,110.0
17.59548,78.123894,109.0
17.59548,78.123894,111.0
17.595484,78.123886,175.0
17.595484,78.123886,184.0
17.595484,78.123886,221.0
17.595484,78.123886,243.0
17.595486,78.123863,267.0
17.595486,78.123863,267.0
17.595482,78.123848,261.0
17.595482,78.123848,262.0
17.595486,78.123833,254.0
17.595486,78.123833,258.0
17.59549,78.123817,254.0
17.59549,78.123817,257.0
17.595486,78.12381,254.0
17.595486,78.12381,252.0
17.595486,78.123802,254.0
17.595486,78.123802,253.0
17.595486,78.123802,257.0
17.595486,78.123802,255.0
17.595486,78.123772,257.0
17.595486,78.123772,259.0
17.595488,78.123764,261.0
17.595488,78.123764,264.0
17.59549,78.123772,263.0
17.59549,78.123772,262.0
17.595495,78.123764,263.0
17.595495,78.123764,264.0
17.595497,78.123772,265.0
17.595497,78.123772,265.0
17.595499,78.123772,266.0
17.595499,78.123772,266.0
17.595499,78.123772,267.0
17.595499,78.123772,267.0
17.595503,78.123779,267.0
17.595503,78.123779,267.0
17.595505,78.123787,262.0
17.595505,78.123787,267.0
17.595507,78.123787,337.0
17.595507,78.123787,10.0
17.595507,78.123787,70.0
17.595507,78.123787,82.0
17.595509,78.123779,82.0
17.595509,78.123779,77.0
17.595512,78.123787,64.0
17.595512,78.123787,56.0
17.595518,78.123779,355.0
17.595518,78.123779,349.0
17.595524,78.123772,334.0
17.595524,78.123772,340.0
17.595533,78.123764,335.0
17.595533,78.123764,334.0
17.595541,78.123764,336.0
17.595541,78.123764,334.0
17.595551,78.123764,339.0
17.595551,78.123764,339.0
17.595564,78.123764,339.0
17.595564,78.123764,345.0
17.595575,78.123764,350.0
17.595575,78.123764,353.0
17.595581,78.123749,354.0
17.595581,78.123749,357.0
17.595581,78.123749,350.0
17.595606,78.123741,347.0
17.595606,78.123741,344.0
17.595615,78.123734,348.0
17.595615,78.123734,347.0
17.595629,78.123726,345.0
17.595629,78.123726,351.0
17.59564,78.123726,349.0
17.59564,78.123726,352.0
17.595652,78.123718,346.0
17.595652,78.123718,344.0
17.595652,78.123718,345.0
17.595652,78.123718,344.0
17.595673,78.123703,346.0
17.595673,78.123703,344.0
17.595684,78.123695,342.0
17.595684,78.123695,343.0
17.595684,78.123695,342.0
17.595684,78.123695,345.0
17.595707,78.12368,344.0
17.595707,78.12368,347.0
17.595718,78.123672,342.0
17.595718,78.123672,340.0
17.595728,78.123665,339.0
17.595728,78.123665,337.0
17.595741,78.123665,341.0
17.595741,78.123665,340.0
17.595749,78.123657,337.0
17.595749,78.123657,337.0
17.595758,78.12365,337.0
17.595758,78.12365,340.0
17.595766,78.123634,342.0
17.595766,78.123634,347.0
17.595776,78.123634,350.0
17.595776,78.123634,352.0
17.595787,78.123634,350.0
17.595787,78.123634,350.0
17.595795,78.123627,348.0
17.595795,78.123627,352.0
17.595798,78.123627,44.0
17.595798,78.123627,61.0
17.595798,78.123619,76.0
17.595798,78.123619,79.0
17.595797,78.123619,86.0
17.595797,78.123619,86.0
17.595797,78.123627,95.0
17.595797,78.123627,95.0
17.595798,78.123634,96.0
17.595798,78.123634,95.0
17.595797,78.123634,96.0
17.595797,78.123634,96.0
17.595795,78.123634,99.0
17.595795,78.123634,102.0
17.595793,78.123642,111.0
17.595793,78.123642,112.0
17.595793,78.123642,116.0
17.595791,78.123665,119.0
17.595791,78.123665,119.0
17.595789,78.123665,120.0
17.595789,78.123665,119.0
17.595789,78.123665,113.0
17.595789,78.123665,101.0
17.595785,78.123665,324.0
